date,open,high,low,close,volume
201810160930,25137,25155,25128,25128,17120
201810160935,25128,25137,25110,25119,11531
201810160940,25110,25124,25070,25110,35033
201810160945,25115,25115,25088,25097,16122
201810160950,25101,25101,25079,25088,19807
201810160955,25088,25115,25070,25074,52404
201810161000,25079,25083,25052,25056,21713
201810161005,25056,25092,25052,25079,9657
201810161010,25074,25092,25065,25074,22982
201810161015,25074,25083,25061,25070,32810
201810161020,25074,25133,25074,25106,71063
201810161025,25110,25110,25074,25092,51383
201810161030,25101,25115,25092,25097,21571
201810161035,25097,25124,25097,25106,90012
201810161040,25106,25128,25070,25070,42020
201810161045,25065,25088,25056,25061,46607
201810161050,25074,25092,25061,25088,58505
201810161055,25083,25110,25079,25110,18910
201810161100,25110,25173,25110,25173,56060
201810161105,25178,25205,25169,25205,51172
201810161110,25200,25200,25169,25173,32658
201810161115,25169,25182,25160,25160,25678
201810161120,25169,25178,25137,25146,13787
201810161125,25146,25151,25119,25119,18644
201810161130,25124,25133,25115,25124,12386
201810161135,25124,25124,25106,25110,19294
201810161140,25110,25115,25092,25092,14723
201810161145,25097,25106,25092,25101,15452
201810161150,25101,25101,25079,25088,31163
201810161155,25083,25101,25079,25097,10048
201810161200,25101,25101,25079,25088,11527
201810161205,25083,25083,25070,25079,22528
201810161210,25079,25083,25052,25065,49859
201810161215,25061,25088,25056,25070,24453
201810161220,25074,25079,25061,25065,18023
201810161225,25070,25070,25016,25016,62066
201810161230,25011,25034,25007,25020,46735
201810161235,25011,25025,24998,25025,12956
201810161240,25025,25034,25002,25002,17956
201810161245,24998,25011,24984,24993,56952
201810161250,24989,25016,24980,25002,38419
201810161255,25007,25025,25002,25020,21235
201810161300,25025,25029,25007,25016,10107
201810161305,25011,25038,25011,25034,19852
201810161310,25043,25043,25020,25020,13574
201810161315,25020,25029,25016,25020,8038
201810161320,25025,25029,25002,25011,26145
201810161325,25007,25016,24971,24971,108954
201810161330,24975,24980,24953,24975,68730
201810161335,24975,24993,24966,24984,21464
201810161340,24989,25002,24984,24998,37029
201810161345,24998,25020,24984,24998,28665
201810161350,24998,25016,24989,25011,17772
201810161355,25011,25034,25007,25020,38953
201810161400,25020,25038,25016,25029,14561
201810161405,25029,25047,25020,25025,31689
201810161410,25025,25061,25016,25061,45178
201810161415,25056,25061,25025,25038,13999
201810161420,25034,25056,25029,25047,30892
201810161425,25047,25061,25029,25047,18863
201810161430,25043,25070,25043,25052,25668
201810161435,25052,25056,25025,25043,18740
201810161440,25034,25043,25025,25025,15277
201810161445,25025,25047,25020,25043,72481
201810161450,25038,25043,25016,25025,9036
201810161455,25020,25056,25016,25043,49044
201810161500,25043,25047,25020,25020,40997
201810161505,25029,25029,24980,24998,55829
201810161510,24998,24998,24948,24953,56461
201810161515,24948,24966,24944,24948,140632
201810161520,24953,24975,24944,24962,58887
201810161530,24975,24975,24975,24975,31814
201810170905,25281,25304,25254,25254,99749
201810170910,25263,25358,25254,25358,75474
201810170915,25362,25430,25362,25407,192758
201810170920,25416,25425,25385,25403,93770
201810170925,25407,25448,25407,25425,57410
201810170930,25421,25443,25421,25443,59166
201810170935,25443,25452,25403,25421,54368
201810170940,25421,25421,25376,25394,51528
201810170945,25389,25389,25362,25362,34223
201810170950,25358,25362,25344,25353,14108
201810170955,25349,25389,25349,25389,41255
201810171000,25394,25403,25371,25394,34195
201810171005,25394,25412,25376,25376,25515
201810171010,25376,25416,25376,25416,24901
201810171015,25416,25416,25398,25412,9640
201810171020,25407,25407,25389,25389,27088
201810171025,25389,25412,25376,25407,17340
201810171030,25407,25425,25407,25416,22929
201810171035,25416,25416,25380,25385,33932
201810171040,25385,25389,25362,25371,26401
201810171045,25371,25380,25353,25353,32312
201810171050,25353,25367,25326,25349,42683
201810171055,25353,25371,25349,25367,32153
201810171100,25367,25367,25340,25358,6518
201810171105,25362,25371,25331,25331,16754
201810171110,25335,25353,25331,25349,5117
201810171115,25353,25389,25344,25385,41932
201810171120,25389,25394,25376,25376,37854
201810171125,25380,25394,25376,25380,16113
201810171130,25376,25389,25376,25385,8604
201810171135,25389,25403,25389,25403,4422
201810171140,25403,25407,25385,25389,13146
201810171145,25385,25398,25376,25380,11009
201810171150,25380,25394,25380,25385,1328
201810171155,25385,25389,25380,25385,6396
201810171200,25380,25380,25371,25371,10591
201810171205,25376,25380,25367,25371,21019
201810171210,25371,25376,25367,25376,772
201810171215,25376,25380,25367,25376,4303
201810171220,25371,25371,25353,25358,24912
201810171225,25358,25371,25358,25371,13754
201810171230,25371,25371,25358,25362,21136
201810171235,25358,25371,25358,25367,3336
201810171240,25371,25371,25362,25367,23046
201810171245,25362,25362,25349,25349,25170
201810171250,25349,25349,25335,25344,35098
201810171255,25344,25358,25344,25353,11430
201810171300,25358,25358,25340,25349,20096
201810171305,25353,25353,25340,25340,20863
201810171310,25340,25340,25322,25322,52100
201810171315,25322,25331,25317,25331,18704
201810171320,25326,25335,25322,25326,11964
201810171325,25326,25331,25317,25322,13545
201810171330,25317,25317,25268,25268,17091
201810171335,25263,25295,25250,25295,24415
201810171340,25295,25295,25281,25290,10989
201810171345,25286,25304,25277,25277,41485
201810171350,25277,25281,25268,25272,28637
201810171355,25272,25272,25245,25263,39993
201810171400,25263,25272,25259,25272,35139
201810171405,25272,25281,25232,25241,37753
201810171410,25241,25254,25236,25254,42831
201810171415,25254,25259,25241,25259,54467
201810171420,25259,25259,25236,25245,119044
201810171425,25245,25254,25227,25254,93703
201810171430,25245,25272,25245,25254,88897
201810171435,25250,25254,25209,25209,102483
201810171440,25205,25250,25205,25250,104023
201810171445,25245,25268,25236,25263,112767
201810171450,25259,25286,25259,25286,74527
201810171455,25281,25304,25272,25272,117078
201810171500,25277,25290,25268,25277,128959
201810171505,25281,25290,25272,25290,90590
201810171510,25290,25317,25286,25304,141721
201810171515,25304,25326,25295,25322,117212
201810171520,25322,25335,25304,25308,87586
201810171530,25299,25299,25299,25299,26238
201810180905,25209,25236,25137,25200,126888
201810180910,25200,25214,25169,25173,16258
201810180915,25173,25187,25155,25169,18702
201810180920,25164,25182,25155,25160,22548
201810180925,25155,25173,25146,25155,38736
201810180930,25151,25164,25146,25160,136325
201810180935,25160,25214,25155,25209,60935
201810180940,25205,25232,25196,25205,44552
201810180945,25209,25218,25200,25218,23182
201810180950,25214,25241,25205,25227,21596
201810180955,25232,25254,25232,25245,41544
201810181000,25250,25272,25236,25268,28559
201810181005,25272,25286,25232,25236,42869
201810181010,25227,25245,25218,25232,19759
201810181015,25232,25277,25232,25277,18988
201810181020,25272,25281,25223,25241,58156
201810181025,25241,25250,25223,25227,15276
201810181030,25236,25259,25223,25245,12582
201810181035,25250,25250,25191,25191,48279
201810181040,25187,25218,25182,25218,15631
201810181045,25209,25223,25196,25214,22483
201810181050,25214,25218,25182,25205,29458
201810181055,25205,25209,25182,25191,12744
201810181100,25191,25191,25146,25146,80083
201810181105,25142,25146,25106,25119,80662
201810181110,25110,25110,25079,25083,55320
201810181115,25079,25106,25074,25106,70248
201810181120,25106,25124,25101,25110,28115
201810181125,25106,25137,25097,25124,23517
201810181130,25124,25137,25110,25110,38231
201810181135,25115,25164,25101,25164,42135
201810181140,25164,25173,25128,25128,72272
201810181145,25133,25146,25124,25137,28395
201810181150,25133,25151,25133,25142,44205
201810181155,25142,25151,25128,25146,78039
201810181200,25146,25164,25142,25142,52430
201810181205,25142,25151,25133,25137,41338
201810181210,25133,25155,25133,25146,7924
201810181215,25146,25160,25137,25137,13356
201810181220,25142,25151,25133,25146,29500
201810181225,25146,25146,25115,25128,73213
201810181230,25124,25142,25115,25128,37433
201810181235,25128,25128,25101,25106,19401
201810181240,25110,25124,25106,25110,8301
201810181245,25115,25115,25097,25097,14696
201810181250,25097,25110,25092,25097,10166
201810181255,25097,25119,25092,25115,10726
201810181300,25110,25119,25106,25115,15503
201810181305,25115,25133,25115,25124,24002
201810181310,25124,25137,25110,25110,22669
201810181315,25110,25124,25110,25124,22999
201810181320,25128,25133,25110,25115,29104
201810181325,25119,25124,25106,25115,16477
201810181330,25110,25128,25106,25115,42691
201810181335,25106,25133,25106,25110,29669
201810181340,25110,25115,25092,25101,24428
201810181345,25101,25101,25092,25092,10375
201810181350,25092,25110,25092,25101,16977
201810181355,25106,25115,25097,25110,20315
201810181400,25110,25115,25097,25110,19509
201810181405,25115,25115,25079,25097,31764
201810181410,25097,25133,25097,25133,26547
201810181415,25133,25137,25110,25115,42379
201810181420,25110,25119,25092,25101,41731
201810181425,25097,25110,25092,25110,8723
201810181430,25106,25110,25070,25079,21733
201810181435,25079,25092,25070,25088,17049
201810181440,25088,25092,25061,25074,20539
201810181445,25070,25074,25052,25074,35712
201810181450,25074,25097,25074,25083,20230
201810181455,25079,25088,25065,25065,11957
201810181500,25070,25083,25065,25079,43240
201810181505,25079,25088,25056,25065,88958
201810181510,25061,25074,25061,25065,42076
201810181515,25065,25079,25056,25056,56490
201810181520,25061,25065,25056,25056,43488
201810181530,25074,25074,25074,25074,69421
201810190905,24885,24903,24858,24885,159046
201810190910,24881,24917,24858,24890,103000
201810190915,24890,24894,24836,24840,75672
201810190920,24836,24858,24827,24836,92134
201810190925,24831,24840,24746,24750,80528
201810190930,24750,24773,24746,24755,49638
201810190935,24750,24786,24750,24777,30950
201810190940,24773,24777,24741,24755,46205
201810190945,24746,24786,24746,24768,66983
201810190950,24768,24827,24764,24809,60951
201810190955,24813,24854,24809,24840,53872
201810191000,24840,24894,24836,24894,61816
201810191005,24899,24962,24890,24930,57873
201810191010,24930,24966,24930,24939,22688
201810191015,24935,24939,24894,24908,28909
201810191020,24903,24930,24903,24912,20515
201810191025,24908,24935,24903,24908,13969
201810191030,24908,24917,24890,24899,57330
201810191035,24899,24899,24867,24881,94584
201810191040,24885,24989,24885,24966,44989
201810191045,24971,25007,24971,24993,39890
201810191050,24993,25020,24989,24993,20503
201810191055,24993,24998,24962,24980,37005
201810191100,24984,25007,24971,24989,17085
201810191105,24984,24984,24926,24953,87579
201810191110,24957,24962,24894,24908,32939
201810191115,24899,24921,24890,24917,22036
201810191120,24912,24939,24894,24917,39186
201810191125,24917,24953,24912,24948,27188
201810191130,24948,25034,24944,25029,51816
201810191135,25034,25052,25029,25038,28866
201810191140,25043,25052,25016,25025,13048
201810191145,25029,25070,25029,25038,16780
201810191150,25043,25052,25034,25047,8762
201810191155,25052,25074,25038,25047,13745
201810191200,25056,25056,25034,25038,9581
201810191205,25029,25047,25029,25034,5471
201810191210,25038,25043,25007,25007,12336
201810191215,25007,25016,24998,25011,13083
201810191220,25011,25043,25011,25038,20718
201810191225,25034,25034,24998,25007,27731
201810191230,25007,25029,24998,25020,14140
201810191235,25020,25020,25002,25020,8845
201810191240,25020,25034,25016,25025,24534
201810191245,25025,25047,25025,25038,18803
201810191250,25047,25056,25034,25034,38042
201810191255,25034,25034,25016,25029,21671
201810191300,25029,25043,25029,25038,19142
201810191305,25038,25061,25038,25052,14658
201810191310,25052,25061,25043,25052,26379
201810191315,25056,25065,25043,25065,12210
201810191320,25065,25074,25052,25074,20047
201810191325,25074,25079,25061,25070,47731
201810191330,25065,25079,25061,25074,44160
201810191335,25074,25083,25070,25074,45686
201810191340,25074,25088,25061,25074,28777
201810191345,25070,25092,25061,25088,55576
201810191350,25092,25097,25079,25083,32370
201810191355,25079,25079,25065,25065,50650
201810191400,25070,25070,25047,25052,34732
201810191405,25052,25074,25034,25043,33231
201810191410,25047,25083,25043,25083,28714
201810191415,25083,25128,25083,25119,46315
201810191420,25115,25151,25115,25137,35073
201810191425,25128,25169,25128,25155,42880
201810191430,25155,25187,25142,25142,36962
201810191435,25142,25169,25133,25169,60075
201810191440,25160,25191,25155,25164,39331
201810191445,25164,25187,25151,25151,57877
201810191450,25151,25160,25133,25151,47978
201810191455,25146,25160,25133,25137,28172
201810191500,25133,25173,25128,25173,45664
201810191505,25173,25209,25160,25169,50693
201810191510,25173,25191,25160,25187,61716
201810191515,25187,25191,25160,25178,51736
201810191520,25178,25182,25151,25160,64859
201810191530,25173,25173,25173,25173,51199
201810220905,24998,25007,24953,24975,146642
201810220910,24966,25020,24948,24962,82807
201810220915,24957,24975,24948,24957,42787
201810220920,24957,24980,24939,24966,40517
201810220925,24957,24989,24957,24989,38885
201810220930,24984,24998,24962,24962,15604
201810220935,24966,24971,24944,24944,62883
201810220940,24953,24989,24944,24989,27158
201810220945,24989,25011,24984,24998,38332
201810220950,24998,25029,24989,25007,49894
201810220955,25011,25016,24993,25002,18927
201810221000,25007,25020,24998,25002,15011
201810221005,25002,25029,24993,25029,20321
201810221010,25029,25038,25007,25029,35715
201810221015,25020,25020,24975,24984,22570
201810221020,24984,25025,24980,25007,56794
201810221025,25011,25011,24980,24989,19723
201810221030,24989,25052,24984,25052,35703
201810221035,25056,25101,25052,25092,94102
201810221040,25101,25115,25079,25088,35626
201810221045,25092,25115,25083,25115,59673
201810221050,25115,25119,25097,25115,55138
201810221055,25106,25115,25088,25088,10952
201810221100,25092,25119,25083,25083,42955
201810221105,25083,25097,25074,25097,43228
201810221110,25101,25110,25088,25097,23178
201810221115,25097,25142,25097,25142,23977
201810221120,25142,25142,25092,25097,38474
201810221125,25097,25097,25079,25092,22117
201810221130,25097,25101,25083,25092,4044
201810221135,25092,25124,25083,25119,14000
201810221140,25124,25169,25115,25169,27650
201810221145,25169,25173,25146,25151,14791
201810221150,25155,25178,25146,25169,26047
201810221155,25173,25191,25169,25187,10830
201810221200,25187,25209,25187,25200,14248
201810221205,25205,25214,25173,25173,13002
201810221210,25173,25200,25169,25187,2823
201810221215,25191,25196,25169,25173,3083
201810221220,25178,25182,25160,25169,6043
201810221225,25164,25187,25160,25182,3217
201810221230,25182,25191,25169,25178,5516
201810221235,25169,25196,25169,25196,82796
